Shape_Leng,Shape_Area,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
0.269957233312,0.00399812864196,Bang Khae,บางแค,TH1040,Bangkok,กรุงเทพมหานคร,TH10,Thailand,ประเทศไทย,TH
0.19779073835,0.00190210940038,Lak Si,หลักสี่,TH1041,Bangkok,กรุงเทพมหานคร,TH10,Thailand,ประเทศไทย,TH
0.316093301809,0.00363617680092,Sai Mai,สายไหม,TH1042,Bangkok,กรุงเทพมหานคร,TH10,Thailand,ประเทศไทย,TH
0.2481110616,0.00213459689113,Khan Na Yao,คันนายาว,TH1043,Bangkok,กรุงเทพมหานคร,TH10,Thailand,ประเทศไทย,TH
0.231038328144,0.00233829594149,Saphan Sung,สะพานสูง,TH1044,Bangkok,กรุงเทพมหานคร,TH10,Thailand,ประเทศไทย,TH
0.173597722016,0.00142794207949,Wang Thonglang,วังทองหลาง,TH1045,Bangkok,กรุงเทพมหานคร,TH10,Thailand,ประเทศไทย,TH
0.49036567762,0.00956102182569,Khlong Sam Wa,คลองสามวา,TH1046,Bangkok,กรุงเทพมหานคร,TH10,Thailand,ประเทศไทย,TH
0.200075635854,0.00159167877647,Bang Na,บางนา,TH1047,Bangkok,กรุงเทพมหานคร,TH10,Thailand,ประเทศไทย,TH
0.307445280064,0.00419074358966,Thawi Watthana,ทวีวัฒนา,TH1048,Bangkok,กรุงเทพมหานคร,TH10,Thailand,ประเทศไทย,TH
0.261602283035,0.00267355321901,Thung Khru,ทุ่งครุ,TH1049,Bangkok,กรุงเทพมหานคร,TH10,Thailand,ประเทศไทย,TH
0.280742127208,0.00284522238684,Bang Bon,บางบอน,TH1050,Bangkok,กรุงเทพมหานคร,TH10,Thailand,ประเทศไทย,TH
0.822417003314,0.0143648070232,Mueang Samut Prakan,เมืองสมุทรปราการ,TH1101,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
0.814470526889,0.0189856693983,Bang Bo,บางบ่อ,TH1102,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
0.779235211484,0.0183161330538,Bang Phli,บางพลี,TH1103,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
0.35942403483,0.0049271825033,Phra Pradaeng,พระประแดง,TH1104,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
0.591151178396,0.013061732484,Phra Samut Chedi,พระสมุทรเจดีย์,TH1105,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
0.574413537222,0.00960646441401,Bang Sao Thong,บางเสาธง,TH1106,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
0.400803766172,0.00619265669083,Mueang Nonthaburi,เมืองนนทบุรี,TH1201,Nonthaburi,นนทบุรี,TH12,Thailand,ประเทศไทย,TH
0.47982732966,0.00453807204735,Bang Kruai,บางกรวย,TH1202,Nonthaburi,นนทบุรี,TH12,Thailand,ประเทศไทย,TH
0.4830886925,0.00785564016961,Bang Yai,บางใหญ่,TH1203,Nonthaburi,นนทบุรี,TH12,Thailand,ประเทศไทย,TH
0.544376414158,0.00993929497416,Bang Bua Thong,บางบัวทอง,TH1204,Nonthaburi,นนทบุรี,TH12,Thailand,ประเทศไทย,TH
0.724056518677,0.0167236968843,Sai Noi,ไทรน้อย,TH1205,Nonthaburi,นนทบุรี,TH12,Thailand,ประเทศไทย,TH
0.608111519941,0.00798829895784,Pak Kret,ปากเกร็ด,TH1206,Nonthaburi,นนทบุรี,TH12,Thailand,ประเทศไทย,TH
0.6184794534,0.0119075131657,Mueang Pathum Thani,เมืองปทุมธานี,TH1301,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
0.676762892996,0.0255535181947,Khlong Luang,คลองหลวง,TH1302,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
0.730616404689,0.00950084948276,Thanyaburi,ธัญบุรี,TH1303,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
0.782553364678,0.028446865683,Nong Suea,หนองเสือ,TH1304,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
0.612251931581,0.0160996749763,Lat Lum Kaeo,ลาดหลุมแก้ว,TH1305,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
0.813824813979,0.0253920779343,Lam Luk Ka,ลำลูกกา,TH1306,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
0.500012830875,0.0100829499164,Sam Khok,สามโคก,TH1307,Pathum Thani,ปทุมธานี,TH13,Thailand,ประเทศไทย,TH
1.18317187118,0.0341160075293,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH
1.26896555676,0.0403492509477,Kamphaeng Saen,กำแพงแสน,TH7302,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH
0.774373194756,0.0218091144618,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH
0.756418926601,0.0125751077492,Don Tum,ดอนตูม,TH7304,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH
1.18664576247,0.045489516321,Bang Len,บางเลน,TH7305,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH
0.929895013729,0.0188986432828,Sam Phran,สามพราน,TH7306,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH
0.474845981656,0.00567655945728,Phutthamonthon,พุทธมณฑล,TH7307,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH
1.26713616706,0.0374804603379,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
0.725743183645,0.0107569215908,Krathum Baen,กระทุ่มแบน,TH7402,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
0.937976503114,0.0233224504449,Ban Phaeo,บ้านแพ้ว,TH7403,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH
