Shape_Leng,Shape_Area,ADM3_EN,ADM3_TH,ADM3_PCODE,ADM3_REF,ADM3ALT1EN,ADM3ALT2EN,ADM3ALT1TH,ADM3ALT2TH,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE,date,validOn,validTo
0.16602799563,0.00130298139179,Phon Than,โพนทัน,TH350404,,,,,,Kham Khuean Kaeo,คำเขื่อนแก้ว,TH3504,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.363206476242,0.00386852216779,Thung Mon,ทุ่งมน,TH350405,,,,,,Kham Khuean Kaeo,คำเขื่อนแก้ว,TH3504,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.28765558814,0.00247450239121,Na Kham,นาคำ,TH350406,,,,,,Kham Khuean Kaeo,คำเขื่อนแก้ว,TH3504,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.303998388563,0.00421440296895,Dong Khaen Yai,ดงแคนใหญ่,TH350407,,,,,,Kham Khuean Kaeo,คำเขื่อนแก้ว,TH3504,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.423287776232,0.00467985782001,Ku Chan,กู่จาน,TH350408,,,,,,Kham Khuean Kaeo,คำเขื่อนแก้ว,TH3504,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.432380119002,0.00483151473077,Na Kae,นาแก,TH350409,,,,,,Kham Khuean Kaeo,คำเขื่อนแก้ว,TH3504,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.293025245108,0.00308123335626,Kut Kung,กุดกุง,TH350410,,,,,,Kham Khuean Kaeo,คำเขื่อนแก้ว,TH3504,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.372460000244,0.00273368936138,Lao Hai,เหล่าไฮ,TH350411,,,,,,Kham Khuean Kaeo,คำเขื่อนแก้ว,TH3504,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.217180977346,0.00244004160798,Khaen Noi,แคนน้อย,TH350412,,,,,,Kham Khuean Kaeo,คำเขื่อนแก้ว,TH3504,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.187602945001,0.00207245645687,Dong Charoen,ดงเจริญ,TH350413,,,,,,Kham Khuean Kaeo,คำเขื่อนแก้ว,TH3504,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.356688565444,0.00430802706511,Pho Sai,โพธิ์ไทร,TH350501,,,,,,Pa Tio,ป่าติ้ว,TH3505,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.447633845026,0.00562359653759,Krachai,กระจาย,TH350502,,,,,,Pa Tio,ป่าติ้ว,TH3505,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.610635620086,0.00971315928522,Khok Na Ko,โคกนาโก,TH350503,,,,,,Pa Tio,ป่าติ้ว,TH3505,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.435124055333,0.00249889134174,Chiang Pheng,เชียงเพ็ง,TH350504,,,,,,Pa Tio,ป่าติ้ว,TH3505,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.306260716106,0.00413823914085,Si Than,ศรีฐาน,TH350505,,,,,,Pa Tio,ป่าติ้ว,TH3505,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.325640229851,0.00450756919393,Fa Yat,ฟ้าหยาด,TH350601,,,,,,Maha Chana Chai,มหาชนะชัย,TH3506,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.365235046107,0.00405259092531,Hua Mueang,หัวเมือง,TH350602,,,,,,Maha Chana Chai,มหาชนะชัย,TH3506,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.293977981445,0.00481230018192,Khu Mueang,คูเมือง,TH350603,,,,,,Maha Chana Chai,มหาชนะชัย,TH3506,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.308375503663,0.00265594211177,Phue Hi,ผือฮี,TH350604,,,,,,Maha Chana Chai,มหาชนะชัย,TH3506,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.306234286585,0.00348642218567,Bak Ruea,บากเรือ,TH350605,,,,,,Maha Chana Chai,มหาชนะชัย,TH3506,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.398430399236,0.00422764099194,Muang,ม่วง,TH350606,,,,,,Maha Chana Chai,มหาชนะชัย,TH3506,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.258972428748,0.00181917707863,Non Sai,โนนทราย,TH350607,,,,,,Maha Chana Chai,มหาชนะชัย,TH3506,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.324741985176,0.00420016880097,Bueng Kae,บึงแก,TH350608,,,,,,Maha Chana Chai,มหาชนะชัย,TH3506,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.238123957324,0.00282973945428,Phra Sao,พระเสาร์,TH350609,,,,,,Maha Chana Chai,มหาชนะชัย,TH3506,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.220205480733,0.00286302149596,Song Yang,สงยาง,TH350610,,,,,,Maha Chana Chai,มหาชนะชัย,TH3506,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.393779729158,0.00425247133186,Fa Huan,ฟ้าห่วน,TH350701,,,,,,Kho Wang,ค้อวัง,TH3507,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.354108527283,0.00422965188706,Kut Nam Sai,กุดน้ำใส,TH350702,,,,,,Kho Wang,ค้อวัง,TH3507,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.273755690011,0.00428276080651,Nam Om,น้ำอ้อม,TH350703,,,,,,Kho Wang,ค้อวัง,TH3507,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.330267052766,0.00314834809975,Kho Wang,ค้อวัง,TH350704,,,,,,Kho Wang,ค้อวัง,TH3507,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.716482138267,0.017689608158,Bung Kha,บุ่งค้า,TH350802,,,,,,Loeng Nok Tha,เลิงนกทา,TH3508,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.502779214691,0.0083296920768,Sawat,สวาท,TH350803,,,,,,Loeng Nok Tha,เลิงนกทา,TH3508,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.477558376546,0.00938607629446,Hong Saeng,ห้องแซง,TH350805,,,,,,Loeng Nok Tha,เลิงนกทา,TH3508,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.374809252272,0.00527735210713,Samakkhi,สามัคคี,TH350806,,,,,,Loeng Nok Tha,เลิงนกทา,TH3508,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.443582140435,0.00687690795169,Kut Chiang Mi,กุดเชียงหมี,TH350807,,,,,,Loeng Nok Tha,เลิงนกทา,TH3508,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.373953685234,0.0049119763431,Sam Yaek,สามแยก,TH350810,,,,,,Loeng Nok Tha,เลิงนกทา,TH3508,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.415724184759,0.00561354988304,Kut Hae,กุดแห่,TH350811,,,,,,Loeng Nok Tha,เลิงนกทา,TH3508,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.404144823842,0.00588516772314,Khok Samran,โคกสำราญ,TH350812,,,,,,Loeng Nok Tha,เลิงนกทา,TH3508,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.364427851325,0.00388831843153,Sang Ming,สร้างมิ่ง,TH350813,,,,,,Loeng Nok Tha,เลิงนกทา,TH3508,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.467044081757,0.00777513701502,Si Kaeo,ศรีแก้ว,TH350814,,,,,,Loeng Nok Tha,เลิงนกทา,TH3508,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.429796942909,0.00379419900429,Thai Charoen,ไทยเจริญ,TH350901,,,,,,Thai Charoen,ไทยเจริญ,TH3509,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.412707622072,0.00504865559972,Nam Kham,น้ำคำ,TH350902,,,,,,Thai Charoen,ไทยเจริญ,TH3509,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.304334074703,0.00496092410764,Som Pho,ส้มผ่อ,TH350903,,,,,,Thai Charoen,ไทยเจริญ,TH3509,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.576432010405,0.00622024322109,Kham Toei,คำเตย,TH350904,,,,,,Thai Charoen,ไทยเจริญ,TH3509,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.347575464314,0.00318788884415,Kham Phai,คำไผ่,TH350905,,,,,,Thai Charoen,ไทยเจริญ,TH3509,Yasothon,ยโสธร,TH35,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.245817149419,0.00258349061044,Nai Mueang,ในเมือง,TH360101,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.385585835106,0.00227439367449,Rop Mueang,รอบเมือง,TH360102,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.486762573939,0.0050563437238,Phon Thong,โพนทอง,TH360103,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.756814425178,0.0109279180033,Na Fai,นาฝาย,TH360104,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.48764740632,0.00258681041652,Ban Khai,บ้านค่าย,TH360105,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.556763511116,0.00688031344029,Kut Tum,กุดตุ้ม,TH360106,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.42124608997,0.00393814132342,Chilong,ชีลอง,TH360107,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.273479724139,0.00287302464423,Ban Lao,บ้านเล่า,TH360108,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.54205312545,0.0116459321081,Na Siao,นาเสียว,TH360109,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.33025723323,0.00219845198543,Nong Na Saeng,หนองนาแซง,TH360110,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.448723615037,0.00470155950961,Lat Yai,ลาดใหญ่,TH360111,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.732259998352,0.00623235124422,Nong Phai,หนองไผ่,TH360112,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.513365102804,0.00804101547846,Tha Hin Ngom,ท่าหินโงม,TH360113,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.823571637643,0.0168934969639,Huai Ton,ห้วยต้อน,TH360114,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.381723745432,0.00449948955029,Huai Bong,ห้วยบง,TH360115,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.504313483161,0.00291880446385,Non Samran,โนนสำราญ,TH360116,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.546729312701,0.00621022741002,Khok Sung,โคกสูง,TH360117,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.571238438128,0.00449267592512,Bung Khla,บุ่งคล้า,TH360118,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.815582276131,0.0147210243033,Sap Si Thong,ซับสีทอง,TH360119,,,,,,Mueang Chaiyaphum,เมืองชัยภูมิ,TH3601,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.500422317962,0.00495363707276,Ban Khwao,บ้านเขว้า,TH360201,,,,,,Ban Khwao,บ้านเขว้า,TH3602,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.672348994809,0.0132249192238,Talat Raeng,ตลาดแร้ง,TH360202,,,,,,Ban Khwao,บ้านเขว้า,TH3602,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.65696264176,0.00541866691623,Lum Lam Chi,ลุ่มลำชี,TH360203,,,,,,Ban Khwao,บ้านเขว้า,TH3602,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.627019574264,0.00923661751401,Chi Bon,ชีบน,TH360204,,,,,,Ban Khwao,บ้านเขว้า,TH3602,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.610234467292,0.00760132412553,Phu Laen Kha,ภูแลนคา,TH360205,,,,,,Ban Khwao,บ้านเขว้า,TH3602,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.211454600451,0.00161362867739,Non Daeng,โนนแดง,TH360206,,,,,,Ban Khwao,บ้านเขว้า,TH3602,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.435421856567,0.00444133352034,Khon Sawan,คอนสวรรค์,TH360301,,,,,,Khon Sawan,คอนสวรรค์,TH3603,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.246271891474,0.00185979377534,Yang Wai,ยางหวาย,TH360302,,,,,,Khon Sawan,คอนสวรรค์,TH3603,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.326024587522,0.00319310887509,Chong Sam Mo,ช่องสามหมอ,TH360303,,,,,,Khon Sawan,คอนสวรรค์,TH3603,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.479995241734,0.0043159247357,Non Sa-At,โนนสะอาด,TH360304,,,,,,Khon Sawan,คอนสวรรค์,TH3603,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.58264836054,0.00778939620506,Huai Rai,ห้วยไร่,TH360305,,,,,,Khon Sawan,คอนสวรรค์,TH3603,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.414414515548,0.00475891657931,Ban Sok,บ้านโสก,TH360306,,,,,,Khon Sawan,คอนสวรรค์,TH3603,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.38093345407,0.00481985005348,Khok Mang Ngoi,โคกมั่งงอย,TH360307,,,,,,Khon Sawan,คอนสวรรค์,TH3603,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.505334149482,0.00388626495921,Nong Kham,หนองขาม,TH360308,,,,,,Khon Sawan,คอนสวรรค์,TH3603,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.416995299136,0.00398718663572,Si Samran,ศรีสำราญ,TH360309,,,,,,Khon Sawan,คอนสวรรค์,TH3603,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.663054195754,0.00477892168207,Ban Yang,บ้านยาง,TH360401,,,,,,Kaset Sombun,เกษตรสมบูรณ์,TH3604,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.67984022421,0.00839000472668,Ban Han,บ้านหัน,TH360402,,,,,,Kaset Sombun,เกษตรสมบูรณ์,TH3604,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.544216953339,0.0109347639731,Ban Duea,บ้านเดื่อ,TH360403,,,,,,Kaset Sombun,เกษตรสมบูรณ์,TH3604,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.458891717777,0.00588710870094,Ban Pao,บ้านเป้า,TH360404,,,,,,Kaset Sombun,เกษตรสมบูรณ์,TH3604,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.554107643749,0.00360798092949,Kut Lo,กุดเลาะ,TH360405,,,,,,Kaset Sombun,เกษตรสมบูรณ์,TH3604,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.390512734895,0.00703779519948,Non Kok,โนนกอก,TH360406,,,,,,Kaset Sombun,เกษตรสมบูรณ์,TH3604,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
