ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Na Kha,นาข่า,TH430208,Tha Bo,ท่าบ่อ,TH4302,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Phon Sa,โพนสา,TH430209,Tha Bo,ท่าบ่อ,TH4302,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Nong Nang,หนองนาง,TH430210,Tha Bo,ท่าบ่อ,TH4302,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Chumphon,จุมพล,TH430501,Phon Phisai,โพนพิสัย,TH4305,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Wat Luang,วัดหลวง,TH430502,Phon Phisai,โพนพิสัย,TH4305,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Kut Bong,กุดบง,TH430503,Phon Phisai,โพนพิสัย,TH4305,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Chum Chang,ชุมช้าง,TH430504,Phon Phisai,โพนพิสัย,TH4305,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Thung Luang,ทุ่งหลวง,TH430506,Phon Phisai,โพนพิสัย,TH4305,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Lao Tang Kham,เหล่าต่างคำ,TH430507,Phon Phisai,โพนพิสัย,TH4305,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Na Nang,นาหนัง,TH430508,Phon Phisai,โพนพิสัย,TH4305,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Soem,เซิม,TH430509,Phon Phisai,โพนพิสัย,TH4305,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Ban Pho,บ้านโพธิ์,TH430513,Phon Phisai,โพนพิสัย,TH4305,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Ban Phue,บ้านผือ,TH430521,Phon Phisai,โพนพิสัย,TH4305,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Sang Nang Khao,สร้างนางขาว,TH430522,Phon Phisai,โพนพิสัย,TH4305,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Phan Phrao,พานพร้าว,TH430701,Si Chiang Mai,ศรีเชียงใหม่,TH4307,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Ban Mo,บ้านหม้อ,TH430703,Si Chiang Mai,ศรีเชียงใหม่,TH4307,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Phra Phutthabat,พระพุทธบาท,TH430704,Si Chiang Mai,ศรีเชียงใหม่,TH4307,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Nong Pla Pak,หนองปลาปาก,TH430705,Si Chiang Mai,ศรีเชียงใหม่,TH4307,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Kaeng Kai,แก้งไก่,TH430801,Sangkhom,สังคม,TH4308,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Pha Tang,ผาตั้ง,TH430802,Sangkhom,สังคม,TH4308,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Ban Muang,บ้านม่วง,TH430803,Sangkhom,สังคม,TH4308,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Na Ngio,นางิ้ว,TH430804,Sangkhom,สังคม,TH4308,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Sangkhom,สังคม,TH430805,Sangkhom,สังคม,TH4308,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Sakhrai,สระใคร,TH431401,Sakhrai,สระใคร,TH4314,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Khok Chang,คอกช้าง,TH431402,Sakhrai,สระใคร,TH4314,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Ban Fang,บ้านฝาง,TH431403,Sakhrai,สระใคร,TH4314,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Fao Rai,เฝ้าไร่,TH431501,Fao Rai,เฝ้าไร่,TH4315,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Na Di,นาดี,TH431502,Fao Rai,เฝ้าไร่,TH4315,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Nong Luang,หนองหลวง,TH431503,Fao Rai,เฝ้าไร่,TH4315,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Wang Luang,วังหลวง,TH431504,Fao Rai,เฝ้าไร่,TH4315,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Udom Phon,อุดมพร,TH431505,Fao Rai,เฝ้าไร่,TH4315,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Rattanawapi,รัตนวาปี,TH431601,Rattanawapi,รัตนวาปี,TH4316,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Na Thap Hai,นาทับไฮ,TH431602,Rattanawapi,รัตนวาปี,TH4316,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Ban Ton,บ้านต้อน,TH431603,Rattanawapi,รัตนวาปี,TH4316,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Phrabat Na Sing,พระบาทนาสิงห์,TH431604,Rattanawapi,รัตนวาปี,TH4316,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Phon Phaeng,โพนแพง,TH431605,Rattanawapi,รัตนวาปี,TH4316,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Pho Tak,โพธิ์ตาก,TH431701,Pho Tak,โพธิ์ตาก,TH4317,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Phon Thong,โพนทอง,TH431702,Pho Tak,โพธิ์ตาก,TH4317,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
Dan Si Suk,ด่านศรีสุข,TH431703,Pho Tak,โพธิ์ตาก,TH4317,Nong Khai,หนองคาย,TH43,Thailand,ประเทศไทย,TH
