ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Bang Kaeo,บางแก้ว,TH110302,Bang Phli,บางพลี,TH1103,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Bang Pla,บางปลา,TH110303,Bang Phli,บางพลี,TH1103,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Bang Chalong,บางโฉลง,TH110304,Bang Phli,บางพลี,TH1103,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Racha Thewa,ราชาเทวะ,TH110308,Bang Phli,บางพลี,TH1103,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Nong Prue,หนองปรือ,TH110309,Bang Phli,บางพลี,TH1103,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Talat,ตลาด,TH110401,Phra Pradaeng,พระประแดง,TH1104,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Bang Phueng,บางพึ่ง,TH110402,Phra Pradaeng,พระประแดง,TH1104,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Bang Chak,บางจาก,TH110403,Phra Pradaeng,พระประแดง,TH1104,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Bang Khru,บางครุ,TH110404,Phra Pradaeng,พระประแดง,TH1104,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Bang Ya Phraek,บางหญ้าแพรก,TH110405,Phra Pradaeng,พระประแดง,TH1104,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Bang Hua Suea,บางหัวเสือ,TH110406,Phra Pradaeng,พระประแดง,TH1104,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Samrong Tai,สำโรงใต้,TH110407,Phra Pradaeng,พระประแดง,TH1104,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Bang Yo,บางยอ,TH110408,Phra Pradaeng,พระประแดง,TH1104,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Bang Kachao,บางกะเจ้า,TH110409,Phra Pradaeng,พระประแดง,TH1104,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Bang Nam Phueng,บางน้ำผึ้ง,TH110410,Phra Pradaeng,พระประแดง,TH1104,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Bang Krasop,บางกระสอบ,TH110411,Phra Pradaeng,พระประแดง,TH1104,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Bang Ko Bua,บางกอบัว,TH110412,Phra Pradaeng,พระประแดง,TH1104,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Song Khanong,ทรงคนอง,TH110413,Phra Pradaeng,พระประแดง,TH1104,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Samrong,สำโรง,TH110414,Phra Pradaeng,พระประแดง,TH1104,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Samrong Klang,สำโรงกลาง,TH110415,Phra Pradaeng,พระประแดง,TH1104,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Na Kluea,นาเกลือ,TH110501,Phra Samut Chedi,พระสมุทรเจดีย์,TH1105,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Ban Khlong Suan,บ้านคลองสวน,TH110502,Phra Samut Chedi,พระสมุทรเจดีย์,TH1105,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Laem Fa Pha,แหลมฟ้าผ่า,TH110503,Phra Samut Chedi,พระสมุทรเจดีย์,TH1105,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Pak Khlong Bang Pla Kot,ปากคลองบางปลากด,TH110504,Phra Samut Chedi,พระสมุทรเจดีย์,TH1105,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Nai Khlong Bang Pla Kot,ในคลองบางปลากด,TH110505,Phra Samut Chedi,พระสมุทรเจดีย์,TH1105,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Bang Sao Thong,บางเสาธง,TH110601,Bang Sao Thong,บางเสาธง,TH1106,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Sisa Chorakhe Noi,ศีรษะจรเข้น้อย,TH110602,Bang Sao Thong,บางเสาธง,TH1106,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
Sisa Chorakhe Yai,ศีรษะจรเข้ใหญ่,TH110603,Bang Sao Thong,บางเสาธง,TH1106,Samut Prakan,สมุทรปราการ,TH11,Thailand,ประเทศไทย,TH
