ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Wiang Ta,เวียงต้า,TH540304,Long,ลอง,TH5403,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Pak Kang,ปากกาง,TH540305,Long,ลอง,TH5403,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Hua Thung,หัวทุ่ง,TH540306,Long,ลอง,TH5403,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Thung Laeng,ทุ่งแล้ง,TH540307,Long,ลอง,TH5403,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Bo Lek Long,บ่อเหล็กลอง,TH540308,Long,ลอง,TH5403,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Mae Pan,แม่ปาน,TH540309,Long,ลอง,TH5403,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Sung Men,สูงเม่น,TH540401,Sung Men,สูงเม่น,TH5404,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Nam Cham,น้ำชำ,TH540402,Sung Men,สูงเม่น,TH5404,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Hua Fai,หัวฝาย,TH540403,Sung Men,สูงเม่น,TH5404,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Don Mun,ดอนมูล,TH540404,Sung Men,สูงเม่น,TH5404,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Ban Lao,บ้านเหล่า,TH540405,Sung Men,สูงเม่น,TH5404,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Ban Kwang,บ้านกวาง,TH540406,Sung Men,สูงเม่น,TH5404,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Ban Pong,บ้านปง,TH540407,Sung Men,สูงเม่น,TH5404,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Ban Kat,บ้านกาศ,TH540408,Sung Men,สูงเม่น,TH5404,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Rong Kat,ร่องกาศ,TH540409,Sung Men,สูงเม่น,TH5404,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Sop Sai,สบสาย,TH540410,Sung Men,สูงเม่น,TH5404,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Wiang Thong,เวียงทอง,TH540411,Sung Men,สูงเม่น,TH5404,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Phra Luang,พระหลวง,TH540412,Sung Men,สูงเม่น,TH5404,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Den Chai,เด่นชัย,TH540501,Den Chai,เด่นชัย,TH5405,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Mae Chua,แม่จั๊วะ,TH540502,Den Chai,เด่นชัย,TH5405,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Sai Yoi,ไทรย้อย,TH540503,Den Chai,เด่นชัย,TH5405,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Huai Rai,ห้วยไร่,TH540504,Den Chai,เด่นชัย,TH5405,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Pong Pa Wai,ปงป่าหวาย,TH540505,Den Chai,เด่นชัย,TH5405,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Ban Nun,บ้านหนุน,TH540601,Song,สอง,TH5406,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Ban Klang,บ้านกลาง,TH540602,Song,สอง,TH5406,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Huai Mai,ห้วยหม้าย,TH540603,Song,สอง,TH5406,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Tao Pun,เตาปูน,TH540604,Song,สอง,TH5406,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Hua Mueang,หัวเมือง,TH540605,Song,สอง,TH5406,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Sa-Iap,สะเอียบ,TH540606,Song,สอง,TH5406,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Daen Chumphon,แดนชุมพล,TH540607,Song,สอง,TH5406,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Thung Nao,ทุ่งน้าว,TH540608,Song,สอง,TH5406,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Wang Chin,วังชิ้น,TH540701,Wang Chin,วังชิ้น,TH5407,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Soi,สรอย,TH540702,Wang Chin,วังชิ้น,TH5407,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Mae Pak,แม่ป้าก,TH540703,Wang Chin,วังชิ้น,TH5407,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Na Phun,นาพูน,TH540704,Wang Chin,วังชิ้น,TH5407,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Mae Phung,แม่พุง,TH540705,Wang Chin,วังชิ้น,TH5407,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Pa Sak,ป่าสัก,TH540706,Wang Chin,วังชิ้น,TH5407,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Mae Koeng,แม่เกิ๋ง,TH540707,Wang Chin,วังชิ้น,TH5407,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Mae Kham Mi,แม่คำมี,TH540801,Nong Muang Khai,หนองม่วงไข่,TH5408,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Nong Muang Khai,หนองม่วงไข่,TH540802,Nong Muang Khai,หนองม่วงไข่,TH5408,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Nam Rat,น้ำรัด,TH540803,Nong Muang Khai,หนองม่วงไข่,TH5408,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Wang Luang,วังหลวง,TH540804,Nong Muang Khai,หนองม่วงไข่,TH5408,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Tamnak Tham,ตำหนักธรรม,TH540805,Nong Muang Khai,หนองม่วงไข่,TH5408,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
Thung Khaeo,ทุ่งแค้ว,TH540806,Nong Muang Khai,หนองม่วงไข่,TH5408,Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH
