ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Mae Chan,แม่จัน,TH570701,Mae Chan,แม่จัน,TH5707,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Chan Chawa,จันจว้า,TH570702,Mae Chan,แม่จัน,TH5707,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Mae Kham,แม่คำ,TH570703,Mae Chan,แม่จัน,TH5707,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Pa Sang,ป่าซาง,TH570704,Mae Chan,แม่จัน,TH5707,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
San Sai,สันทราย,TH570705,Mae Chan,แม่จัน,TH5707,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Tha Khao Plueak,ท่าข้าวเปลือก,TH570706,Mae Chan,แม่จัน,TH5707,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Pa Tueng,ป่าตึง,TH570708,Mae Chan,แม่จัน,TH5707,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Mae Rai,แม่ไร่,TH570710,Mae Chan,แม่จัน,TH5707,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Si Kham,ศรีค้ำ,TH570711,Mae Chan,แม่จัน,TH5707,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Chan Chawa Tai,จันจว้าใต้,TH570712,Mae Chan,แม่จัน,TH5707,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Chom Sawan,จอมสวรรค์,TH570713,Mae Chan,แม่จัน,TH5707,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Wiang,เวียง,TH570801,Chiang Saen,เชียงแสน,TH5708,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Pa Sak,ป่าสัก,TH570802,Chiang Saen,เชียงแสน,TH5708,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Ban Saeo,บ้านแซว,TH570803,Chiang Saen,เชียงแสน,TH5708,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Si Don Mun,ศรีดอนมูล,TH570804,Chiang Saen,เชียงแสน,TH5708,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Mae Ngoen,แม่เงิน,TH570805,Chiang Saen,เชียงแสน,TH5708,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Yonok,โยนก,TH570806,Chiang Saen,เชียงแสน,TH5708,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Mae Sai,แม่สาย,TH570901,Mae Sai,แม่สาย,TH5709,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Huai Khrai,ห้วยไคร้,TH570902,Mae Sai,แม่สาย,TH5709,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Ko Chang,เกาะช้าง,TH570903,Mae Sai,แม่สาย,TH5709,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Pong Pha,โป่งผา,TH570904,Mae Sai,แม่สาย,TH5709,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Si Mueang Chum,ศรีเมืองชุม,TH570905,Mae Sai,แม่สาย,TH5709,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Wiang Phang Kham,เวียงพางคำ,TH570906,Mae Sai,แม่สาย,TH5709,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Ban Dai,บ้านด้าย,TH570908,Mae Sai,แม่สาย,TH5709,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Pong Ngam,โป่งงาม,TH570909,Mae Sai,แม่สาย,TH5709,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Mae Suai,แม่สรวย,TH571001,Mae Suai,แม่สรวย,TH5710,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Pa Daet,ป่าแดด,TH571002,Mae Suai,แม่สรวย,TH5710,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Mae Phrik,แม่พริก,TH571003,Mae Suai,แม่สรวย,TH5710,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Si Thoi,ศรีถ้อย,TH571004,Mae Suai,แม่สรวย,TH5710,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Tha Ko,ท่าก๊อ,TH571005,Mae Suai,แม่สรวย,TH5710,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Wawi,วาวี,TH571006,Mae Suai,แม่สรวย,TH5710,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Chedi Luang,เจดีย์หลวง,TH571007,Mae Suai,แม่สรวย,TH5710,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
San Sali,สันสลี,TH571101,Wiang Pa Pao,เวียงป่าเป้า,TH5711,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Wiang,เวียง,TH571102,Wiang Pa Pao,เวียงป่าเป้า,TH5711,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Ban Pong,บ้านโป่ง,TH571103,Wiang Pa Pao,เวียงป่าเป้า,TH5711,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Pa Ngio,ป่างิ้ว,TH571104,Wiang Pa Pao,เวียงป่าเป้า,TH5711,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Wiang Kalong,เวียงกาหลง,TH571105,Wiang Pa Pao,เวียงป่าเป้า,TH5711,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Mae Chedi,แม่เจดีย์,TH571106,Wiang Pa Pao,เวียงป่าเป้า,TH5711,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
