ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Ban Kaeng,บ้านแก้ง,TH361204,Kaeng Khro,แก้งคร้อ,TH3612,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH
Nong Sang,หนองสังข์,TH361205,Kaeng Khro,แก้งคร้อ,TH3612,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH
Lup Kha,หลุบคา,TH361206,Kaeng Khro,แก้งคร้อ,TH3612,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH
Khok Kung,โคกกุง,TH361207,Kaeng Khro,แก้งคร้อ,TH3612,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH
Kao Ya Di,เก่าย่าดี,TH361208,Kaeng Khro,แก้งคร้อ,TH3612,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH
Tha Mafai Wan,ท่ามะไฟหวาน,TH361209,Kaeng Khro,แก้งคร้อ,TH3612,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH
Nong Phai,หนองไผ่,TH361210,Kaeng Khro,แก้งคร้อ,TH3612,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH
Khon San,คอนสาร,TH361301,Khon San,คอนสาร,TH3613,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH
Thung Phra,ทุ่งพระ,TH361302,Khon San,คอนสาร,TH3613,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH
Non Khun,โนนคูณ,TH361303,Khon San,คอนสาร,TH3613,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH
Huai Yang,ห้วยยาง,TH361304,Khon San,คอนสาร,TH3613,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH
Thung Lui Lai,ทุ่งลุยลาย,TH361305,Khon San,คอนสาร,TH3613,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH
Dong Bang,ดงบัง,TH361306,Khon San,คอนสาร,TH3613,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH
Thung Na Lao,ทุ่งนาเลา,TH361307,Khon San,คอนสาร,TH3613,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH
Dong Klang,ดงกลาง,TH361308,Khon San,คอนสาร,TH3613,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH
Ban Chiang,บ้านเจียง,TH361401,Phakdi Chumphon,ภักดีชุมพล,TH3614,Chaiyaphum,ชัยภูมิ,TH36,Thailand,ประเทศไทย,TH
