ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Na Udom,นาอุดม,TH450703,Phon Thong,โพนทอง,TH4507,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Sawang,สว่าง,TH450704,Phon Thong,โพนทอง,TH4507,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Nong Yai,หนองใหญ่,TH450705,Phon Thong,โพนทอง,TH4507,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Pho Thong,โพธิ์ทอง,TH450706,Phon Thong,โพนทอง,TH4507,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Non Chai Si,โนนชัยศรี,TH450707,Phon Thong,โพนทอง,TH4507,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Pho Si Sawang,โพธิ์ศรีสว่าง,TH450708,Phon Thong,โพนทอง,TH4507,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Um Mao,อุ่มเม่า,TH450709,Phon Thong,โพนทอง,TH4507,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Kham Na Di,คำนาดี,TH450710,Phon Thong,โพนทอง,TH4507,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Phrom Sawan,พรมสวรรค์,TH450711,Phon Thong,โพนทอง,TH4507,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Sa Nok Kaeo,สระนกแก้ว,TH450712,Phon Thong,โพนทอง,TH4507,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Wang Samakkhi,วังสามัคคี,TH450713,Phon Thong,โพนทอง,TH4507,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Khok Sung,โคกสูง,TH450714,Phon Thong,โพนทอง,TH4507,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Kham Pia,ขามเปี้ย,TH450801,Pho Chai,โพธิ์ชัย,TH4508,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Chiang Mai,เชียงใหม่,TH450802,Pho Chai,โพธิ์ชัย,TH4508,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Bua Kham,บัวคำ,TH450803,Pho Chai,โพธิ์ชัย,TH4508,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Ak Khakham,อัคคะคำ,TH450804,Pho Chai,โพธิ์ชัย,TH4508,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Sa-At,สะอาด,TH450805,Pho Chai,โพธิ์ชัย,TH4508,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Kham Pha-Ung,คำพอุง,TH450806,Pho Chai,โพธิ์ชัย,TH4508,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Nong Ta Kai,หนองตาไก้,TH450807,Pho Chai,โพธิ์ชัย,TH4508,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Don Ong,ดอนโอง,TH450808,Pho Chai,โพธิ์ชัย,TH4508,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Pho Si,โพธิ์ศรี,TH450809,Pho Chai,โพธิ์ชัย,TH4508,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Nong Phok,หนองพอก,TH450901,Nong Phok,หนองพอก,TH4509,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Bueng Ngam,บึงงาม,TH450902,Nong Phok,หนองพอก,TH4509,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Phu Khao Thong,ภูเขาทอง,TH450903,Nong Phok,หนองพอก,TH4509,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Kok Pho,กกโพธิ์,TH450904,Nong Phok,หนองพอก,TH4509,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Khok Sawang,โคกสว่าง,TH450905,Nong Phok,หนองพอก,TH4509,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Nong Khun Yai,หนองขุ่นใหญ่,TH450906,Nong Phok,หนองพอก,TH4509,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Rop Mueang,รอบเมือง,TH450907,Nong Phok,หนองพอก,TH4509,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Pha Nam Yoi,ผาน้ำย้อย,TH450908,Nong Phok,หนองพอก,TH4509,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Tha Sida,ท่าสีดา,TH450909,Nong Phok,หนองพอก,TH4509,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Klang,กลาง,TH451001,Selaphum,เสลภูมิ,TH4510,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Na Ngam,นางาม,TH451002,Selaphum,เสลภูมิ,TH4510,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Mueang Phrai,เมืองไพร,TH451003,Selaphum,เสลภูมิ,TH4510,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Na Saeng,นาแซง,TH451004,Selaphum,เสลภูมิ,TH4510,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Na Mueang,นาเมือง,TH451005,Selaphum,เสลภูมิ,TH4510,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Wang Luang,วังหลวง,TH451006,Selaphum,เสลภูมิ,TH4510,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Tha Muang,ท่าม่วง,TH451007,Selaphum,เสลภูมิ,TH4510,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Khwao,ขวาว,TH451008,Selaphum,เสลภูมิ,TH4510,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Pho Thong,โพธิ์ทอง,TH451009,Selaphum,เสลภูมิ,TH4510,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Phu Ngoen,ภูเงิน,TH451010,Selaphum,เสลภูมิ,TH4510,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Ko Kaeo,เกาะแก้ว,TH451011,Selaphum,เสลภูมิ,TH4510,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Na Loeng,นาเลิง,TH451012,Selaphum,เสลภูมิ,TH4510,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Lao Noi,เหล่าน้อย,TH451013,Selaphum,เสลภูมิ,TH4510,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Si Wilai,ศรีวิลัย,TH451014,Selaphum,เสลภูมิ,TH4510,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Nong Luang,หนองหลวง,TH451015,Selaphum,เสลภูมิ,TH4510,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Phon Sawan,พรสวรรค์,TH451016,Selaphum,เสลภูมิ,TH4510,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
