ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Khao Phrabat,เขาพระบาท,TH800612,Chian Yai,เชียรใหญ่,TH8006,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Mae Chao Yu Hua,แม่เจ้าอยู่หัว,TH800613,Chian Yai,เชียรใหญ่,TH8006,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Cha-Uat,ชะอวด,TH800701,Cha-Uat,ชะอวด,TH8007,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Tha Samet,ท่าเสม็ด,TH800702,Cha-Uat,ชะอวด,TH8007,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Tha Pracha,ท่าประจะ,TH800703,Cha-Uat,ชะอวด,TH8007,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khreng,เคร็ง,TH800704,Cha-Uat,ชะอวด,TH8007,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Wang Ang,วังอ่าง,TH800705,Cha-Uat,ชะอวด,TH8007,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Ban Tun,บ้านตูล,TH800706,Cha-Uat,ชะอวด,TH8007,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khon Hat,ขอนหาด,TH800707,Cha-Uat,ชะอวด,TH8007,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Ko Khan,เกาะขันธ์,TH800708,Cha-Uat,ชะอวด,TH8007,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khuan Nong Hong,ควนหนองหงษ์,TH800709,Cha-Uat,ชะอวด,TH8007,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khao Phra Thong,เขาพระทอง,TH800710,Cha-Uat,ชะอวด,TH8007,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Nang Long,นางหลง,TH800711,Cha-Uat,ชะอวด,TH8007,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Tha Sala,ท่าศาลา,TH800801,Tha Sala,ท่าศาลา,TH8008,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Klai,กลาย,TH800802,Tha Sala,ท่าศาลา,TH8008,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Tha Khuen,ท่าขึ้น,TH800803,Tha Sala,ท่าศาลา,TH8008,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Hua Taphan,หัวตะพาน,TH800804,Tha Sala,ท่าศาลา,TH8008,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Sa Kaeo,สระแก้ว,TH800806,Tha Sala,ท่าศาลา,TH8008,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Mokkhalan,โมคลาน,TH800807,Tha Sala,ท่าศาลา,TH8008,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Thai Buri,ไทยบุรี,TH800809,Tha Sala,ท่าศาลา,TH8008,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Don Tako,ดอนตะโก,TH800810,Tha Sala,ท่าศาลา,TH8008,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Taling Chan,ตลิ่งชัน,TH800811,Tha Sala,ท่าศาลา,TH8008,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Pho Thong,โพธิ์ทอง,TH800813,Tha Sala,ท่าศาลา,TH8008,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Pak Phraek,ปากแพรก,TH800901,Thung Song,ทุ่งสง,TH8009,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Chamai,ชะมาย,TH800902,Thung Song,ทุ่งสง,TH8009,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Nong Hong,หนองหงส์,TH800903,Thung Song,ทุ่งสง,TH8009,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khuan Krot,ควนกรด,TH800904,Thung Song,ทุ่งสง,TH8009,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Na Mai Phai,นาไม้ไผ่,TH800905,Thung Song,ทุ่งสง,TH8009,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Na Luang Sen,นาหลวงเสน,TH800906,Thung Song,ทุ่งสง,TH8009,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khao Ro,เขาโร,TH800907,Thung Song,ทุ่งสง,TH8009,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Kapang,กะปาง,TH800908,Thung Song,ทุ่งสง,TH8009,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Thi Wang,ที่วัง,TH800909,Thung Song,ทุ่งสง,TH8009,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Namtok,น้ำตก,TH800910,Thung Song,ทุ่งสง,TH8009,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Tham Yai,ถ้ำใหญ่,TH800911,Thung Song,ทุ่งสง,TH8009,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Na Pho,นาโพธิ์,TH800912,Thung Song,ทุ่งสง,TH8009,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khao Khao,เขาขาว,TH800913,Thung Song,ทุ่งสง,TH8009,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Na Bon,นาบอน,TH801001,Na Bon,นาบอน,TH8010,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Thung Song,ทุ่งสง,TH801002,Na Bon,นาบอน,TH8010,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Kaeo Saen,แก้วแสน,TH801003,Na Bon,นาบอน,TH8010,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Tha Yang,ท่ายาง,TH801101,Thung Yai,ทุ่งใหญ่,TH8011,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Thung Sang,ทุ่งสัง,TH801102,Thung Yai,ทุ่งใหญ่,TH8011,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Thung Yai,ทุ่งใหญ่,TH801103,Thung Yai,ทุ่งใหญ่,TH8011,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Kurae,กุแหระ,TH801104,Thung Yai,ทุ่งใหญ่,TH8011,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Prik,ปริก,TH801105,Thung Yai,ทุ่งใหญ่,TH8011,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Bang Rup,บางรูป,TH801106,Thung Yai,ทุ่งใหญ่,TH8011,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Krung Yan,กรุงหยัน,TH801107,Thung Yai,ทุ่งใหญ่,TH8011,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Pak Phanang,ปากพนัง,TH801201,Pak Phanang,ปากพนัง,TH8012,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khlong Noi,คลองน้อย,TH801202,Pak Phanang,ปากพนัง,TH8012,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Pa Rakam,ป่าระกำ,TH801203,Pak Phanang,ปากพนัง,TH8012,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Chamao,ชะเมา,TH801204,Pak Phanang,ปากพนัง,TH8012,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khlong Krabue,คลองกระบือ,TH801205,Pak Phanang,ปากพนัง,TH8012,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Ko Thuat,เกาะทวด,TH801206,Pak Phanang,ปากพนัง,TH8012,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Ban Mai,บ้านใหม่,TH801207,Pak Phanang,ปากพนัง,TH8012,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Hu Long,หูล่อง,TH801208,Pak Phanang,ปากพนัง,TH8012,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Laem Talumphuk,แหลมตะลุมพุก,TH801209,Pak Phanang,ปากพนัง,TH8012,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Pak Phanang Fang Tawan Tok,ปากพนังฝั่งตะวัน,TH801210,Pak Phanang,ปากพนัง,TH8012,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Bang Sala,บางศาลา,TH801211,Pak Phanang,ปากพนัง,TH8012,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Bang Phra,บางพระ,TH801212,Pak Phanang,ปากพนัง,TH8012,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Bang Taphong,บางตะพง,TH801213,Pak Phanang,ปากพนัง,TH8012,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Pak Phanang Fang Tawan Ok,ปากพนังฝั่งตะวัน,TH801214,Pak Phanang,ปากพนัง,TH8012,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Ban Phoeng,บ้านเพิง,TH801215,Pak Phanang,ปากพนัง,TH8012,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Tha Phaya,ท่าพยา,TH801216,Pak Phanang,ปากพนัง,TH8012,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Pak Phraek,ปากแพรก,TH801217,Pak Phanang,ปากพนัง,TH8012,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khanap Nak,ขนาบนาก,TH801218,Pak Phanang,ปากพนัง,TH8012,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Ron Phibun,ร่อนพิบูลย์,TH801301,Ron Phibun,ร่อนพิบูลย์,TH8013,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Hin Tok,หินตก,TH801302,Ron Phibun,ร่อนพิบูลย์,TH8013,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Sao Thong,เสาธง,TH801303,Ron Phibun,ร่อนพิบูลย์,TH8013,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khuan Koei,ควนเกย,TH801304,Ron Phibun,ร่อนพิบูลย์,TH8013,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khuan Phang,ควนพัง,TH801305,Ron Phibun,ร่อนพิบูลย์,TH8013,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khuan Chum,ควนชุม,TH801306,Ron Phibun,ร่อนพิบูลย์,TH8013,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Sichon,สิชล,TH801401,Sichon,สิชล,TH8014,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Thung Prang,ทุ่งปรัง,TH801402,Sichon,สิชล,TH8014,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Chalong,ฉลอง,TH801403,Sichon,สิชล,TH8014,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Sao Phao,เสาเภา,TH801404,Sichon,สิชล,TH8014,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Plian,เปลี่ยน,TH801405,Sichon,สิชล,TH8014,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Si Khit,สี่ขีด,TH801406,Sichon,สิชล,TH8014,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Theppharat,เทพราช,TH801407,Sichon,สิชล,TH8014,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khao Noi,เขาน้อย,TH801408,Sichon,สิชล,TH8014,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Thung Sai,ทุ่งใส,TH801409,Sichon,สิชล,TH8014,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khanom,ขนอม,TH801501,Khanom,ขนอม,TH8015,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khuan Thong,ควนทอง,TH801502,Khanom,ขนอม,TH8015,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Thong Nian,ท้องเนียน,TH801503,Khanom,ขนอม,TH8015,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Hua Sai,หัวไทร,TH801601,Hua Sai,หัวไทร,TH8016,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Na Saton,หน้าสตน,TH801602,Hua Sai,หัวไทร,TH8016,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Sai Khao,ทรายขาว,TH801603,Hua Sai,หัวไทร,TH8016,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Laem,แหลม,TH801604,Hua Sai,หัวไทร,TH8016,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khao Phang Krai,เขาพังไกร,TH801605,Hua Sai,หัวไทร,TH8016,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Ban Ram,บ้านราม,TH801606,Hua Sai,หัวไทร,TH8016,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Bang Nop,บางนบ,TH801607,Hua Sai,หัวไทร,TH8016,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Tha Som,ท่าซอม,TH801608,Hua Sai,หัวไทร,TH8016,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khuan Chalik,ควนชะลิก,TH801609,Hua Sai,หัวไทร,TH8016,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Ram Kaeo,รามแก้ว,TH801610,Hua Sai,หัวไทร,TH8016,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Ko Phet,เกาะเพชร,TH801611,Hua Sai,หัวไทร,TH8016,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Bang Khan,บางขัน,TH801701,Bang Khan,บางขัน,TH8017,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Ban Lamnao,บ้านลำนาว,TH801702,Bang Khan,บางขัน,TH8017,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Wang Hin,วังหิน,TH801703,Bang Khan,บางขัน,TH8017,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Ban Nikhom,บ้านนิคม,TH801704,Bang Khan,บางขัน,TH8017,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Tham Phannara,ถ้ำพรรณรา,TH801801,Tham Phannara,ถ้ำพรรณรา,TH8018,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khlong Se,คลองเส,TH801802,Tham Phannara,ถ้ำพรรณรา,TH8018,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Dusit,ดุสิต,TH801803,Tham Phannara,ถ้ำพรรณรา,TH8018,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Ban Khuan Mut,บ้านควนมุด,TH801901,Chulabhorn,จุฬาภรณ์,TH8019,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Ban Cha-Uat,บ้านชะอวด,TH801902,Chulabhorn,จุฬาภรณ์,TH8019,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Khuan Nong Kwa,ควนหนองคว้า,TH801903,Chulabhorn,จุฬาภรณ์,TH8019,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Thung Pho,ทุ่งโพธิ์,TH801904,Chulabhorn,จุฬาภรณ์,TH8019,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Na Mo Bun,นาหมอบุญ,TH801905,Chulabhorn,จุฬาภรณ์,TH8019,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Sam Tambon,สามตำบล,TH801906,Chulabhorn,จุฬาภรณ์,TH8019,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Na Phru,นาพรุ,TH802001,Phra Phrom,พระพรหม,TH8020,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
