ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Pha Khao,ผาขาว,TH421201,Pha Khao,ผาขาว,TH4212,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Tha Chang Khlong,ท่าช้างคล้อง,TH421202,Pha Khao,ผาขาว,TH4212,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Non Po Daeng,โนนปอแดง,TH421203,Pha Khao,ผาขาว,TH4212,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Non Pa Sang,โนนป่าซาง,TH421204,Pha Khao,ผาขาว,TH4212,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Ban Phoem,บ้านเพิ่ม,TH421205,Pha Khao,ผาขาว,TH4212,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Erawan,เอราวัณ,TH421301,Erawan,เอราวัณ,TH4213,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Pha In Plaeng,ผาอินทร์แปลง,TH421302,Erawan,เอราวัณ,TH4213,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Pha Sam Yot,ผาสามยอด,TH421303,Erawan,เอราวัณ,TH4213,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Sap Phaiwan,ทรัพย์ไพวัลย์,TH421304,Erawan,เอราวัณ,TH4213,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Nong Hin,หนองหิน,TH421401,Nong Hin,หนองหิน,TH4214,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Tat Kha,ตาดข่า,TH421402,Nong Hin,หนองหิน,TH4214,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
Puan Phu,ปวนพุ,TH421403,Nong Hin,หนองหิน,TH4214,Loei,เลย,TH42,Thailand,ประเทศไทย,TH
